rank,lemma,english,pos,level,freq_score,freq_tier,register,tokens
2582,spring,jump,noun,4,8.18,A,everyday,"['spring', 'springs']"
2583,stam,strain,noun,4,8.18,A,everyday,"['stam', 'stammen']"
2584,stelsel,system,noun,4,8.18,A,everyday,"['stelsel', 'stelsels']"
2585,toespraak,speech,noun,4,8.18,A,everyday,"['toespraak', 'toespraken']"
2586,uitkomst,outcome,noun,4,8.18,A,everyday,"['uitkomst', 'uitkomsten']"
2587,verhoging,increase,noun,4,8.18,A,everyday,"['verhoging', 'verhogingen']"
2588,verkoper,seller,noun,4,8.18,A,everyday,"['verkoper', 'verkopers']"
2589,verstaan,understand,verb,4,8.18,A,everyday,"['verstaan', 'verstaat']"
2590,vertraging,delay,noun,4,8.18,A,everyday,"['vertraging', 'vertragingen']"
2591,schatten,treasures,noun,4,8.18,A,everyday,"['geschat', 'geschatte']"
2592,klassiek,classic,noun,4,8.16,A,everyday,"['klassiek', 'klassieke']"
2593,terrorist,terrorist,noun,4,8.16,A,everyday,"['terrorist', 'terroristen']"
2594,wijzigen,modify,noun,4,8.16,A,everyday,"['gewijzigd', 'wijzigt']"
2595,aardbeving,earthquake,noun,4,8.16,A,everyday,"['aardbeving', 'aardbevingen']"
2596,clark,clark,noun,4,8.16,A,everyday,"['clark', 'clarke']"
2597,dun,thin,adjective,4,8.16,A,everyday,"['dun', 'dunne']"
2598,faculteit,faculty,noun,4,8.16,A,everyday,"['faculteit', 'faculteiten']"
2599,firma,firm,noun,4,8.16,A,everyday,"['firma', ""firma's""]"
2600,heus,really,adjective,4,8.16,A,everyday,"['heus', 'heuse']"
2601,inrichting,establishment,noun,5,8.16,A,everyday,"['inrichting', 'inrichtingen']"
2602,invullen,fill,verb,5,8.16,A,everyday,"['ingevuld', 'invullen']"
2603,lust,lust,noun,5,8.16,A,everyday,"['lust', 'lusten']"
2604,minute,minute,noun,5,8.16,A,everyday,"['minute', 'minutes']"
2605,ross,red,noun,5,8.16,A,everyday,"['ross', 'rossen']"
2606,schedel,skull,noun,5,8.16,A,everyday,"['schedel', 'schedels']"
2607,schudden,shake,verb,5,8.16,A,everyday,"['geschud', 'schudden']"
2608,spontaan,spontaneous,adjective,5,8.16,A,everyday,"['spontaan', 'spontane']"
2609,telefoonnummer,telephone,adjective,5,8.16,A,everyday,"['telefoonnummer', 'telefoonnummers']"
2610,toneel,stage,noun,5,8.16,A,everyday,"['toneel', 'tonele']"
2611,uitgever,publisher,noun,5,8.16,A,everyday,"['uitgever', 'uitgevers']"
2612,vaderland,country,noun,5,8.16,A,everyday,"['vaderland', 'vaderlands']"
2613,veelvuldig,multiple,adjective,5,8.16,A,everyday,"['veelvuldig', 'veelvuldige']"
2614,verdragen,treaties,verb,5,8.16,A,everyday,"['verdraagt', 'verdragen']"
2615,voetballer,footballer,noun,5,8.16,A,everyday,"['voetballer', 'voetballers']"
2616,bereiden,preparation,verb,5,8.16,A,everyday,"['bereidde', 'bereidt']"
2617,jeugdig,youthful,adjective,5,8.16,A,everyday,"['jeugdig', 'jeugdige', 'jeugdigen']"
2618,zogenaamd,so called,adjective,5,8.14,A,everyday,"['zogenaamd', 'zogenaamde']"
2619,aspect,aspect,noun,5,8.14,A,everyday,"['aspect', 'aspecten']"
2620,onverwacht,unexpected,adjective,5,8.14,A,everyday,"['onverwacht', 'onverwachte']"
2621,begraafplaats,cemetery,noun,5,8.14,A,everyday,"['begraafplaats', 'begraafplaatsen']"
2622,beheerder,administrator,noun,5,8.14,A,everyday,"['beheerder', 'beheerders']"
2623,bioscoop,cinema,noun,5,8.14,A,everyday,"['bioscoop', 'bioscopen']"
2624,garantie,guarantee,noun,5,8.14,A,everyday,"['garantie', 'garanties']"
2625,kap,hood,noun,5,8.14,A,everyday,"['kap', 'kapje']"
2626,klooster,monastery,noun,5,8.14,A,everyday,"['klooster', 'kloosters']"
2627,pet,cap,noun,5,8.14,A,everyday,"['pet', 'petjes']"
2628,reserve,reserve,noun,5,8.14,A,everyday,"['reserve', 'reserves']"
2629,stadium,stage,noun,5,8.14,A,everyday,"['stadia', 'stadium']"
2630,ui,onions,noun,5,8.14,A,everyday,"['ui', 'uitje']"
2631,verplichting,obligation,noun,5,8.14,A,everyday,"['verplichting', 'verplichtingen']"
2632,verzekering,insurance,noun,5,8.14,A,everyday,"['verzekering', 'verzekeringen']"
2633,zege,win,noun,5,8.14,A,everyday,"['zege', 'zeges']"
2634,beïnvloeden,influence,noun,5,8.14,A,everyday,"['beïnvloedde', 'beïnvloedt']"
2635,gril,grill,noun,5,8.13,A,everyday,"['gril', 'grille', 'grillen']"
2636,neel,neel,noun,5,8.13,A,everyday,"['neel', 'neeltje', 'nele']"
2637,emotie,emotion,noun,5,8.12,A,everyday,"['emotie', 'emoties']"
2638,onderzoeker,researcher,noun,5,8.12,A,everyday,"['onderzoeker', 'onderzoekers']"
2639,stoer,tough,noun,5,8.12,A,everyday,"['stoer', 'stoere']"
2640,blazen,blow,verb,5,8.12,A,everyday,"['blazen', 'geblazen']"
2641,cartoon,cartoon,noun,5,8.12,A,everyday,"['cartoon', 'cartoons']"
2642,echtpaar,couples,noun,5,8.12,A,everyday,"['echtpaar', 'echtparen']"
2643,expositie,exhibition,noun,5,8.12,A,everyday,"['expositie', 'exposities']"
2644,fabrikant,manufacturer,noun,5,8.12,A,everyday,"['fabrikant', 'fabrikanten']"
2645,interactie,interaction,noun,5,8.12,A,everyday,"['interactie', 'interacties']"
2646,legende,legend,verb,5,8.12,A,everyday,"['legende', 'legendes']"
2647,lek,leak,adjective,5,8.12,A,everyday,"['lek', 'lekke']"
2648,luik,hatch,noun,5,8.12,A,everyday,"['luik', 'luiken']"
2649,ontdekking,discovery,noun,5,8.12,A,everyday,"['ontdekking', 'ontdekkingen']"
2650,oven,furnace,verb,5,8.12,A,everyday,"['oven', 'ovens']"
2651,producer,producer,noun,5,8.12,A,everyday,"['producer', 'producers']"
2652,strafbaar,criminal,noun,5,8.12,A,everyday,"['strafbaar', 'strafbare']"
2653,uitdrukking,expression,noun,5,8.12,A,everyday,"['uitdrukking', 'uitdrukkingen']"
2654,vloot,fleet,noun,5,8.12,A,everyday,"['vloot', 'vloten']"
2655,woordvoerder,spokesperson,noun,5,8.12,A,everyday,"['woordvoerder', 'woordvoerders']"
2656,norm,standard,noun,5,8.1,A,everyday,"['norm', 'normen']"
2657,consument,consumer,noun,5,8.1,A,everyday,"['consument', 'consumenten']"
2658,achterhalen,find,verb,5,8.1,A,everyday,"['achterhaald', 'achterhalen']"
2659,atelier,studio,noun,5,8.1,A,everyday,"['atelier', 'ateliers']"
2660,besturen,drive,verb,5,8.1,A,everyday,"['besturen', 'bestuurd']"
2661,bevelen,commands,verb,5,8.1,A,everyday,"['bevelen', 'bevolen']"
2662,duivel,devil,noun,5,8.1,A,everyday,"['duivel', 'duivels']"
2663,edition,edition,noun,5,8.1,A,everyday,"['edition', 'editions']"
2664,flauw,faint,preposition,5,8.1,A,everyday,"['flauw', 'flauwe']"
2665,frequentie,frequency,noun,5,8.1,A,everyday,"['frequentie', 'frequenties']"
2666,godsdienst,religion,noun,5,8.1,A,everyday,"['godsdienst', 'godsdiensten']"
2667,gok,bet,noun,5,8.1,A,everyday,"['gok', 'gokje']"
2668,jerry,jerry,adjective,5,8.1,A,everyday,"['jerry', ""jerry's""]"
2669,mededeling,communication,noun,5,8.1,A,everyday,"['mededeling', 'mededelingen']"
2670,mulder,mulder,noun,5,8.1,A,everyday,"['mulder', 'mulders']"
2671,schamen,shame,verb,5,8.1,A,everyday,"['schaamt', 'schamen']"
2672,song,song,verb,5,8.1,A,everyday,"['song', 'songs']"
2673,winkelen,shopping,verb,5,8.1,A,everyday,"['gewinkeld', 'winkelen']"
2674,zonsondergang,sunset,noun,5,8.1,A,everyday,"['zonsondergang', 'zonsondergangen']"
2675,turks,turks,noun,5,8.08,A,everyday,"['turks', 'turkse']"
2676,bloot,expanded,adjective,5,8.08,A,everyday,"['bloot', 'blote']"
2677,verzoeken,requests,noun,5,8.08,A,everyday,"['verzocht', 'verzoekt']"
2678,collectief,collective,adjective,5,8.08,A,everyday,"['collectief', 'collectieve']"
2679,gevangenisstraf,jail,noun,5,8.08,A,everyday,"['gevangenisstraf', 'gevangenisstraffen']"
2680,grondig,thorough,adjective,5,8.08,A,everyday,"['grondig', 'grondige']"
2681,kalender,calendar,noun,5,8.08,A,everyday,"['kalender', 'kalenders']"
2682,kwalificatie,qualification,noun,5,8.08,A,everyday,"['kwalificatie', 'kwalificaties']"
2683,menu,menu,noun,5,8.08,A,everyday,"['menu', ""menu's""]"
2684,persconferentie,press,noun,5,8.08,A,everyday,"['persconferentie', 'persconferenties']"
2685,room,cream,noun,5,8.08,A,everyday,"['room', 'rooms']"
2686,schijf,disc,noun,5,8.08,A,everyday,"['schijf', 'schijfje']"
2687,straal,radius,adjective,5,8.08,A,everyday,"['straal', 'stralen']"
2688,verbouwing,remodeling,noun,5,8.08,A,everyday,"['verbouwing', 'verbouwingen']"
2689,wanhopig,desperate,adjective,5,8.08,A,everyday,"['wanhopig', 'wanhopige']"
2690,zielig,pathetic,adjective,5,8.08,A,everyday,"['zielig', 'zielige']"
2691,afscheiden,separating,verb,5,8.07,A,everyday,"['afgescheiden', 'afscheiden', 'scheidde']"
2692,erwt,pea,adverb,5,8.07,A,everyday,"['erwt', 'erwten', 'erwtjes']"
2693,bevolken,popular,verb,5,8.07,A,everyday,"['bevolken', 'bevolkt', 'bevolkte']"
2694,alliantie,alliance,noun,5,8.06,A,everyday,"['alliantie', 'allianties']"
2695,angel,angel,noun,5,8.06,A,everyday,"['angel', 'angels']"
2696,billen,buttocks,verb,5,8.06,A,everyday,"['billen', 'bilt']"
2697,commando,command,noun,5,8.06,A,everyday,"['commando', ""commando's""]"
2698,dekker,dekker,noun,5,8.06,A,everyday,"['dekker', 'dekkers']"
2699,helikopter,helicopter,noun,5,8.06,A,everyday,"['helikopter', 'helikopters']"
2700,ingaan,enter,verb,5,8.06,A,everyday,"['ingaan', 'ingegaan']"
2701,knuffel,hug,noun,5,8.06,A,everyday,"['knuffel', 'knuffels']"
2702,legaal,legal,adjective,5,8.06,A,everyday,"['legaal', 'legale']"
2703,mam,mom,noun,5,8.06,A,everyday,"['mam', 'mams']"
2704,olifant,elephant,conjunction,5,8.06,A,everyday,"['olifant', 'olifanten']"
2705,onzichtbaar,invisible,adjective,5,8.06,A,everyday,"['onzichtbaar', 'onzichtbare']"
2706,owen,owen,verb,5,8.06,A,everyday,"['owen', 'owens']"
2707,redding,rescue,noun,5,8.06,A,everyday,"['redding', 'reddingen']"
2708,respecteren,respect,noun,5,8.06,A,everyday,"['gerespecteerd', 'respecteren']"
2709,ridder,knight,noun,5,8.06,A,everyday,"['ridder', 'ridders']"
2710,voorstander,supporter,noun,5,8.06,A,everyday,"['voorstander', 'voorstanders']"
2711,zestien,sixteen,numeral,5,8.06,A,everyday,"['zestien', 'zestiende']"
2712,muis,mouse,noun,5,8.06,A,everyday,"['muisjes', 'muizen']"
2713,volhouden,hang,verb,5,8.06,A,everyday,"['volgehouden', 'volhoudt']"
2714,rondlopen,walking,noun,5,8.06,A,everyday,"['rondliep', 'rondloopt']"
2715,portretteren,portrait,verb,5,8.04,A,everyday,"['geportretteerd', 'portretteert', 'portretteren']"
2716,vacature,vacancy,noun,5,8.04,A,everyday,"['vacature', 'vacatures']"
2717,aanvulling,add,noun,5,8.04,A,everyday,"['aanvulling', 'aanvullingen']"
2718,binnenland,domestic,noun,5,8.04,A,everyday,"['binnenland', 'binnenlands']"
2719,dierentuin,zoo,noun,5,8.04,A,everyday,"['dierentuin', 'dierentuinen']"
2720,doelgroep,target,noun,5,8.04,A,everyday,"['doelgroep', 'doelgroepen']"
2721,groots,large,adjective,5,8.04,A,everyday,"['groots', 'grootse']"
2722,hypotheek,mortgage,noun,5,8.04,A,everyday,"['hypotheek', 'hypotheken']"
2723,ijzer,iron,noun,5,8.04,A,everyday,"['ijzer', 'ijzers']"
2724,inspecteur,inspector,noun,5,8.04,A,everyday,"['inspecteur', 'inspecteurs']"
2725,meemaken,experience,verb,5,8.04,A,everyday,"['meemaakt', 'meemaken']"
2726,natuurgebied,nature,noun,5,8.04,A,everyday,"['natuurgebied', 'natuurgebieden']"
2727,overtuiging,belief,noun,5,8.04,A,everyday,"['overtuiging', 'overtuigingen']"
2728,point,point,noun,5,8.04,A,everyday,"['point', 'pointe']"
2729,potter,potter,adjective,5,8.04,A,everyday,"['potter', 'potters']"
2730,put,put,verb,5,8.04,A,everyday,"['put', 'putjes']"
2731,river,river,noun,5,8.04,A,everyday,"['river', 'rivers']"
2732,spin,spider,noun,5,8.04,A,everyday,"['spin', 'spinnen']"
2733,tape,tape,noun,5,8.04,A,everyday,"['tape', 'tapes']"
2734,wachtwoord,password,noun,5,8.04,A,everyday,"['wachtwoord', 'wachtwoorden']"
2735,scheppen,creation,noun,5,8.04,A,everyday,"['geschapen', 'schept']"
2736,repareren,repair,verb,5,8.04,A,everyday,"['gerepareerd', 'repareert']"
2737,elektrisch,electric,adjective,5,8.02,A,everyday,"['elektrisch', 'elektrische']"
2738,geliefd,loved,adjective,5,8.02,A,everyday,"['geliefd', 'geliefde']"
2739,aanklager,prosecutor,noun,5,8.02,A,everyday,"['aanklager', 'aanklagers']"
2740,begrijpelijk,understandable,adjective,5,8.02,A,everyday,"['begrijpelijk', 'begrijpelijke']"
2741,grof,crude,adjective,5,8.02,A,everyday,"['grof', 'grove']"
2742,item,item,noun,5,8.02,A,everyday,"['item', 'items']"
2743,rubriek,section,noun,5,8.02,A,everyday,"['rubriek', 'rubrieken']"
2744,schild,shield,noun,5,8.02,A,everyday,"['schild', 'schilden']"
2745,strip,strip,noun,5,8.02,A,everyday,"['strip', 'strips']"
2746,trip,trip,noun,5,8.02,A,everyday,"['trip', 'tripje']"
2747,uitkering,benefit,noun,5,8.02,A,everyday,"['uitkering', 'uitkeringen']"
2748,verouderen,aging,verb,5,8.01,A,everyday,"['verouderd', 'verouderde', 'verouderen']"
2749,bezoeker,visitor,noun,5,8.0,A,everyday,"['bezoeker', 'bezoekers']"
2750,mat,mat,noun,5,8.0,A,everyday,"['mat', 'maten']"
2751,abraham,abraham,verb,5,8.0,A,everyday,"['abraham', 'abrahams']"
2752,bid,pray,verb,5,8.0,A,everyday,"['bid', 'biden']"
2753,coördinator,coordinator,noun,5,8.0,A,everyday,"['coördinator', 'coördinatoren']"
2754,geleidelijk,gradually,adjective,5,8.0,A,everyday,"['geleidelijk', 'geleidelijke']"
2755,grot,cave,verb,5,8.0,A,everyday,"['grot', 'grotten']"
2756,merendeel,majority,noun,5,8.0,A,everyday,"['merendeel', 'merendeels']"
2757,onnodig,unnecessary,adjective,5,8.0,A,everyday,"['onnodig', 'onnodige']"
2758,satelliet,satellite,noun,5,8.0,A,everyday,"['satelliet', 'satellieten']"
2759,sexdate,sexdate,verb,5,8.0,A,everyday,"['sexdate', 'sexdates']"
2760,tof,cool,noun,5,8.0,A,everyday,"['tof', 'tofste']"
2761,vuren,fire,verb,5,8.0,A,everyday,"['vuren', 'vuurt']"
2762,werkdag,working,noun,5,8.0,A,everyday,"['werkdag', 'werkdagen']"
2763,wiel,wheel,noun,5,8.0,A,everyday,"['wiel', 'wielen']"
2764,zakenman,businessman,noun,5,8.0,A,everyday,"['zakenlui', 'zakenman']"
2765,zorgvuldig,careful,adjective,5,8.0,A,everyday,"['zorgvuldig', 'zorgvuldige']"
2766,inwoner,resident,noun,5,7.98,A,everyday,"['inwoner', 'inwoners']"
2767,vrouwelijk,female,adjective,5,7.98,A,everyday,"['vrouwelijk', 'vrouwelijke']"
2768,medicijn,medicine,noun,5,7.98,A,everyday,"['medicijn', 'medicijnen']"
2769,gerucht,rumor,noun,5,7.98,A,everyday,"['gerucht', 'geruchten']"
2770,ambitie,ambition,noun,5,7.98,A,everyday,"['ambitie', 'ambities']"
2771,doorbraak,breakthrough,noun,5,7.98,A,everyday,"['doorbraak', 'doorbraken']"
2772,fusie,merger,noun,5,7.98,A,everyday,"['fusie', 'fusies']"
2773,hoofdrol,main,noun,5,7.98,A,everyday,"['hoofdrol', 'hoofdrollen']"
2774,inbraak,burglary,noun,5,7.98,A,everyday,"['inbraak', 'inbraken']"
2775,intelligent,intelligent,adjective,5,7.98,A,everyday,"['intelligent', 'intelligente']"
2776,kring,circle,noun,5,7.98,A,everyday,"['kring', 'kringen']"
2777,matthew,matthew,noun,5,7.98,A,everyday,"['matthew', 'matthews']"
2778,motief,motif,adjective,5,7.98,A,everyday,"['motief', 'motieven']"
2779,neutraal,neutral,adjective,5,7.98,A,everyday,"['neutraal', 'neutrale']"
2780,noot,note,noun,5,7.98,A,everyday,"['noot', 'nootjes']"
2781,ontvoering,kidnapping,noun,5,7.98,A,everyday,"['ontvoering', 'ontvoeringen']"
2782,oordelen,judgements,verb,5,7.98,A,everyday,"['oordeelde', 'oordelen']"
2783,overtreding,infringement,noun,5,7.98,A,everyday,"['overtreding', 'overtredingen']"
2784,plafond,ceiling,noun,5,7.98,A,everyday,"['plafond', 'plafonds']"
2785,suite,suite,noun,5,7.98,A,everyday,"['suite', 'suites']"
2786,tablet,tablet,noun,5,7.98,A,everyday,"['tablet', 'tabletten']"
2787,there,there,adjective,5,7.98,A,everyday,"['there', ""there's""]"
2788,uitzonderlijk,exceptional,adjective,5,7.98,A,everyday,"['uitzonderlijk', 'uitzonderlijke']"
2789,vervanger,replacement,noun,5,7.98,A,everyday,"['vervanger', 'vervangers']"
2790,wekelijks,weekly,adjective,5,7.98,A,everyday,"['wekelijks', 'wekelijkse']"
2791,wereldkampioen,world,noun,5,7.98,A,everyday,"['wereldkampioen', 'wereldkampioenen']"
2792,nodigen,invite,noun,5,7.98,A,everyday,"['nodigde', 'nodigt']"
2793,typeren,typify,verb,5,7.98,A,everyday,"['typeert', 'typeren', 'typerend']"
2794,saus,sauce,noun,5,7.98,A,everyday,"['sausje', 'sauzen']"
2795,natie,nation,noun,5,7.96,A,everyday,"['natie', 'naties']"
2796,aanwijzing,designation,noun,5,7.96,A,everyday,"['aanwijzing', 'aanwijzingen']"
2797,afspreken,meet,verb,5,7.96,A,everyday,"['afgesproken', 'afspreken']"
2798,doelstelling,objective,noun,5,7.96,A,everyday,"['doelstelling', 'doelstellingen']"
2799,invoeren,enter,verb,5,7.96,A,everyday,"['ingevoerd', 'invoeren']"
2800,aanvaller,attacker,noun,5,7.96,A,everyday,"['aanvaller', 'aanvallers']"
2801,balkon,balcony,noun,5,7.96,A,everyday,"['balkon', 'balkons']"
2802,bevalling,childbirth,noun,5,7.96,A,everyday,"['bevalling', 'bevallingen']"
2803,bisschop,bishop,noun,5,7.96,A,everyday,"['bisschop', 'bisschoppen']"
2804,gevel,facade,noun,5,7.96,A,everyday,"['gevel', 'gevels']"
2805,kruising,intersection,noun,5,7.96,A,everyday,"['kruising', 'kruisingen']"
2806,laan,avenue,noun,5,7.96,A,everyday,"['laan', 'lanen']"
2807,latijns,latin,adverb,5,7.96,A,everyday,"['latijns', 'latijnse']"
2808,ongelukkig,unlucky,adjective,5,7.96,A,everyday,"['ongelukkig', 'ongelukkige']"
2809,outfit,outfit,noun,5,7.96,A,everyday,"['outfit', 'outfits']"
2810,scene,scene,preposition,5,7.96,A,everyday,"['scene', 'scenes']"
2811,scheidsrechter,referee,noun,5,7.96,A,everyday,"['scheidsrechter', 'scheidsrechters']"
2812,strategisch,strategic,adjective,5,7.96,A,everyday,"['strategisch', 'strategische']"
2813,verzetten,move,verb,5,7.96,A,everyday,"['verzette', 'verzetten']"
2814,wa,w wa,conjunction,5,7.96,A,everyday,"['wa', 'waste']"
2815,walker,walker,noun,5,7.96,A,everyday,"['walker', 'walkers']"
2816,uitmonden,end,verb,5,7.95,A,everyday,"['mondt', 'uitmonden', 'uitmondt']"
2817,pijp,pipe,noun,5,7.94,A,everyday,"['pijp', 'pijpen']"
2818,philip,philip,noun,5,7.94,A,everyday,"['philip', 'philips']"
2819,romantisch,romantic,adjective,5,7.94,A,everyday,"['romantisch', 'romantische']"
2820,conditie,condition,noun,5,7.94,A,everyday,"['conditie', 'condities']"
2821,cruciaal,crucial,noun,5,7.94,A,everyday,"['cruciaal', 'cruciale']"
2822,future,future,noun,5,7.94,A,everyday,"['future', 'futures']"
2823,geweer,rifle,noun,5,7.94,A,everyday,"['geweer', 'geweren']"
2824,grootmoeder,grandmother,noun,5,7.94,A,everyday,"['grootmoeder', 'grootmoeders']"
2825,klaas,class,noun,5,7.94,A,everyday,"['klaas', 'klaasen']"
2826,knoop,button,noun,5,7.94,A,everyday,"['knoop', 'knoops']"
2827,materieel,equipment,noun,5,7.94,A,everyday,"['materieel', 'materiële']"
2828,matig,moderate,adjective,5,7.94,A,everyday,"['matig', 'matige']"
2829,microfoon,microphone,noun,5,7.94,A,everyday,"['microfoon', 'microfoons']"
2830,minderheid,minority,noun,5,7.94,A,everyday,"['minderheden', 'minderheid']"
2831,profeet,prophet,noun,5,7.94,A,everyday,"['profeet', 'profeten']"
2832,rommel,junk,noun,5,7.94,A,everyday,"['rommel', 'rommeltje']"
2833,rondleiding,tour,noun,5,7.94,A,everyday,"['rondleiding', 'rondleidingen']"
2834,touw,rope,noun,5,7.94,A,everyday,"['touw', 'touwtje']"
2835,vermaken,entertainment,verb,5,7.94,A,everyday,"['vermaakt', 'vermaken']"
2836,vernieuwing,innovation,noun,5,7.94,A,everyday,"['vernieuwing', 'vernieuwingen']"
2837,troep,junk,noun,5,7.92,A,everyday,"['troep', 'troepen']"
2838,grieks,greek,noun,5,7.92,A,everyday,"['grieks', 'griekse']"
2839,democratisch,democratic,adjective,5,7.92,A,everyday,"['democratisch', 'democratische']"
2840,achterstand,lagging,noun,5,7.92,A,everyday,"['achterstand', 'achterstanden']"
2841,afvallen,waste,verb,5,7.92,A,everyday,"['afvallen', 'afvalt']"
2842,case,case,noun,5,7.92,A,everyday,"['case', 'cases']"
2843,ceremonie,ceremony,noun,5,7.92,A,everyday,"['ceremonie', 'ceremonies']"
2844,gulden,guilder,noun,5,7.92,A,everyday,"['gulden', 'guldens']"
2845,halte,stop,noun,5,7.92,A,everyday,"['halte', 'haltes']"
2846,inval,raid,noun,5,7.92,A,everyday,"['inval', 'invallen']"
2847,motie,motion,noun,5,7.92,A,everyday,"['motie', 'moties']"
2848,neiging,tendency,noun,5,7.92,A,everyday,"['neiging', 'neigingen']"
2849,onjuist,incorrect,adjective,5,7.92,A,everyday,"['onjuist', 'onjuiste']"
2850,openlijk,public,adjective,5,7.92,A,everyday,"['openlijk', 'openlijke']"
2851,optimaal,optimal,adjective,5,7.92,A,everyday,"['optimaal', 'optimale']"
2852,stone,stone,noun,5,7.92,A,everyday,"['stone', 'stones']"
2853,uniform,uniform,noun,5,7.92,A,everyday,"['uniform', 'uniforme']"
2854,worstelen,wrestling,verb,5,7.92,A,everyday,"['worstelen', 'worstelt']"
2855,ongelovig,infidelity,adjective,5,7.92,A,everyday,"['ongelovig', 'ongelovige', 'ongelovigen']"
2856,waardevol,valuable,adjective,5,7.9,A,everyday,"['waardevol', 'waardevolle']"
2857,aanhanger,trailer,noun,5,7.9,A,everyday,"['aanhanger', 'aanhangers']"
2858,borrel,drink,noun,5,7.9,A,everyday,"['borrel', 'borrels']"
2859,cao,collective,noun,5,7.9,A,everyday,"['cao', ""cao's""]"
2860,gebaar,gesture,noun,5,7.9,A,everyday,"['gebaar', 'gebaren']"
2861,intens,intense,adjective,5,7.9,A,everyday,"['intens', 'intense']"
2862,klikken,click,verb,5,7.9,A,everyday,"['klikken', 'klikte']"
2863,maya,maya,noun,5,7.9,A,everyday,"['maya', ""maya's""]"
